minute,player,team,xg_shot,psxg_shot,outcome,distance,body_part,notes,sca_1_player,sca_1_type,sca_2_player,sca_2_type,gameweek
9,Raphael Varane,Manchester Utd,0.01,0.06,Saved,13,Head,,Luke Shaw,Pass (Dead),Antony,Pass (Live),2
10,Raphael Varane,Manchester Utd,0.02,,Off Target,10,Head,,Mason Mount,Pass (Dead),Raphael Varane,Shot,2
13,Marcus Rashford,Manchester Utd,0.12,0.92,Saved,8,Right Foot,,Marcus Rashford,Pass (Live),Bruno Fernandes,Pass (Live),2
14,Alejandro Garnacho,Manchester Utd,0.11,,Blocked,10,Right Foot,,Aaron Wan-Bissaka,Pass (Live),Marcus Rashford,Pass (Live),2
16,Pape Matar Sarr,Tottenham,0.05,,Off Target,8,Head,,James Maddison,Pass (Dead),,,2
21,Marcus Rashford,Manchester Utd,0.03,,Blocked,17,Right Foot,,Bruno Fernandes,Pass (Dead),Casemiro,Fouled,2
23,Marcus Rashford,Manchester Utd,0.25,,Off Target,7,Head,,Bruno Fernandes,Pass (Live),Alejandro Garnacho,Pass (Live),2
24,Bruno Fernandes,Manchester Utd,0.07,,Blocked,17,Right Foot,,Luke Shaw,Pass (Live),Alejandro Garnacho,Pass (Live),2
25,Dejan Kulusevski,Tottenham,0.06,0.11,Saved,17,Left Foot,,Pape Matar Sarr,Pass (Live),Son Heung-min,Pass (Live),2
26,Alejandro Garnacho,Manchester Utd,0.08,,Blocked,17,Right Foot,,Marcus Rashford,Pass (Live),Marcus Rashford,Take-On,2
28,Casemiro,Manchester Utd,0.05,,Blocked,10,Head,,Luke Shaw,Pass (Dead),Alejandro Garnacho,Shot,2
30,Pape Matar Sarr,Tottenham,0.14,0.04,Saved,9,Left Foot,,Son Heung-min,Pass (Live),Destiny Udogie,Pass (Live),2
30,Pape Matar Sarr,Tottenham,0.08,,Blocked,6,Right Foot,,Pape Matar Sarr,Shot,,,2
32,Bruno Fernandes,Manchester Utd,0.05,,Blocked,18,Right Foot,,Marcus Rashford,Pass (Live),Antony,Pass (Live),2
32,Antony,Manchester Utd,0.02,,Off Target,24,Left Foot,,Bruno Fernandes,Shot,,,2
36,Bruno Fernandes,Manchester Utd,0.52,,Off Target,7,Head,,Luke Shaw,Pass (Live),Alejandro Garnacho,Pass (Live),2
40,Pedro Porro,Tottenham,0.11,,Woodwork,20,Right Foot,,Son Heung-min,Pass (Live),Micky van de Ven,Pass (Live),2
44,Dejan Kulusevski,Tottenham,0.02,0.02,Saved,26,Left Foot,,Richarlison,Pass (Live),Pape Matar Sarr,Pass (Live),2
45,Cristian Romero,Tottenham,0.11,,Off Target,10,Head,,Pedro Porro,Pass (Live),Pape Matar Sarr,Fouled,2
49,Pape Matar Sarr,Tottenham,0.32,0.96,Goal,5,Left Foot,Volley,Pedro Porro,Pass (Live),Pape Matar Sarr,Pass (Live),2
51,Antony,Manchester Utd,0.14,,Woodwork,15,Left Foot,,Bruno Fernandes,Pass (Live),Mason Mount,Pass (Live),2
52,Destiny Udogie,Tottenham,0.09,0.35,Saved,7,Left Foot,,Son Heung-min,Pass (Live),James Maddison,Pass (Live),2
53,James Maddison,Tottenham,0.04,0.29,Saved,12,Right Foot,,James Maddison,Take-On,Pape Matar Sarr,Pass (Live),2
56,Casemiro,Manchester Utd,0.22,0.16,Saved,10,Head,,Bruno Fernandes,Pass (Dead),Marcus Rashford,Fouled,2
60,Yves Bissouma,Tottenham,0.03,,Off Target,30,Right Foot,,Dejan Kulusevski,Pass (Live),Pedro Porro,Pass (Live),2
61,Son Heung-min,Tottenham,0.13,,Blocked,11,Right Foot,,Son Heung-min,Take-On,Son Heung-min,Take-On,2
64,Yves Bissouma,Tottenham,0.04,,Off Target,16,Right Foot,,Yves Bissouma,Take-On,Son Heung-min,Pass (Live),2
74,Pape Matar Sarr,Tottenham,0.07,,Off Target,8,Head,,James Maddison,Pass (Dead),,,2
80,Casemiro,Manchester Utd,0.06,0.13,Saved,22,Right Foot,Volley,Bruno Fernandes,Pass (Live),Raphael Varane,Pass (Live),2
83,Ben Davies,Tottenham,0.42,,Off Target,9,Left Foot,,Ivan Perisic,Pass (Live),James Maddison,Pass (Live),2
86,Bruno Fernandes,Manchester Utd,0.03,,Blocked,22,Right Foot,,Anthony Martial,Pass (Live),Diogo Dalot,Pass (Live),2
90+2,Bruno Fernandes,Manchester Utd,0.03,0.03,Saved,28,Right Foot,,Lisandro Martinez,Pass (Live),Raphael Varane,Pass (Live),2
90+3,James Maddison,Tottenham,0.06,,Blocked,14,Right Foot,,Ivan Perisic,Pass (Live),Ben Davies,Pass (Live),2
90+3,Ben Davies,Tottenham,0.01,,Blocked,27,Right Foot,Volley,James Maddison,Shot,,,2
90+6,Casemiro,Manchester Utd,0.05,,Blocked,20,Left Foot,,Luke Shaw,Pass (Live),,,2
90+7,Casemiro,Manchester Utd,0.02,,Blocked,11,Head,,Luke Shaw,Pass (Dead),Casemiro,Shot,2
90+9,Bruno Fernandes,Manchester Utd,0.13,,Off Target,25,Right Foot,Free kick,Facundo Pellistri,Fouled,,,2
9,Jack Grealish,Manchester City,0.03,,Blocked,16,Right Foot,,Julian Alvarez,Pass (Live),Phil Foden,Pass (Live),2
14,Manuel Akanji,Manchester City,0.03,,Off Target,27,Left Foot,,Phil Foden,Pass (Live),Kyle Walker,Pass (Live),2
21,Joelinton,Newcastle Utd,0.04,,Blocked,19,Right Foot,,Alexander Isak,Pass (Live),Miguel Almiron,Pass (Live),2
29,Jack Grealish,Manchester City,0.02,,Blocked,18,Right Foot,,Phil Foden,Pass (Live),Erling Haaland,Pass (Live),2
29,Mateo Kovacic,Manchester City,0.07,,Blocked,22,Left Foot,,Kyle Walker,Pass (Live),Jack Grealish,Shot,2
30,Phil Foden,Manchester City,0.05,,Blocked,21,Left Foot,,Manuel Akanji,Pass (Live),Rodri,Pass (Live),2
31,Julian Alvarez,Manchester City,0.11,0.56,Goal,17,Right Foot,,Phil Foden,Pass (Live),Mateo Kovacic,Pass (Live),2
35,Mateo Kovacic,Manchester City,0.03,,Blocked,29,Right Foot,,Julian Alvarez,Take-On,Phil Foden,Pass (Live),2
37,Miguel Almiron,Newcastle Utd,0.03,,Blocked,18,Left Foot,,Kieran Trippier,Pass (Live),Sven Botman,Pass (Live),2
38,Jack Grealish,Manchester City,0.04,,Blocked,16,Right Foot,,Phil Foden,Pass (Live),Mateo Kovacic,Pass (Live),2
41,Erling Haaland,Manchester City,0.08,,Off Target,16,Left Foot,,Phil Foden,Pass (Live),Julian Alvarez,Pass (Live),2
48,Anthony Gordon,Newcastle Utd,0.03,,Blocked,19,Right Foot,,Joelinton,Pass (Live),Alexander Isak,Pass (Live),2
49,Anthony Gordon,Newcastle Utd,0.05,,Off Target,13,Left Foot,,Joelinton,Pass (Live),Kieran Trippier,Pass (Live),2
50,Erling Haaland,Manchester City,0.07,0.11,Saved,16,Left Foot,Volley,Ederson,Pass (Dead),,,2
63,Erling Haaland,Manchester City,0.17,,Off Target,15,Left Foot,,Phil Foden,Pass (Live),Jack Grealish,Pass (Live),2
65,Erling Haaland,Manchester City,0.10,0.04,Saved,13,Right Foot,,Phil Foden,Pass (Live),Ruben Dias,Pass (Live),2
66,Bruno Guimaraes,Newcastle Utd,0.07,,Off Target,22,Right Foot,,Miguel Almiron,Pass (Live),Bruno Guimaraes,Pass (Live),2
70,Harvey Barnes,Newcastle Utd,0.03,0.11,Saved,28,Right Foot,,Callum Wilson,Pass (Live),Callum Wilson,Take-On,2
78,Miguel Almiron,Newcastle Utd,0.03,,Blocked,22,Left Foot,,Elliot Anderson,Pass (Live),Harvey Barnes,Pass (Live),2
88,Phil Foden,Manchester City,0.07,,Blocked,15,Left Foot,,Julian Alvarez,Pass (Live),Rodri,Pass (Live),2
89,Phil Foden,Manchester City,0.15,0.64,Saved,12,Right Foot,,Erling Haaland,Pass (Live),Rodri,Pass (Live),2
1,Lucas Digne,Aston Villa,0.02,,Blocked,14,Left Foot,,Ollie Watkins,Pass (Live),Leon Bailey,Pass (Live),2
9,Moussa Diaby,Aston Villa,0.07,,Off Target,21,Left Foot,,Ollie Watkins,Pass (Live),John McGinn,Pass (Live),2
18,John McGinn,Aston Villa,0.57,0.92,Goal,4,Right Foot,Volley,Leon Bailey,Pass (Live),Moussa Diaby,Pass (Live),2
20,Abdoulaye Doucoure,Everton,0.09,,Off Target,10,Left Foot,Volley,Alex Iwobi,Pass (Live),Michael Keane,Pass (Live),2
20,James Garner,Everton,0.03,,Off Target,13,Head,,,,,,2
22,Leon Bailey,Aston Villa,0.11,,Off Target,9,Head,,Matty Cash,Pass (Live),Douglas Luiz,Pass (Dead),2
24,Douglas Luiz (pen),Aston Villa,0.79,0.99,Goal,13,Right Foot,,Ollie Watkins,Fouled,Leon Bailey,Shot,2
27,Moussa Diaby,Aston Villa,0.08,0.05,Saved,18,Left Foot,,Douglas Luiz,Pass (Live),Leon Bailey,Pass (Live),2
34,Moussa Diaby,Aston Villa,0.17,0.31,Saved,14,Right Foot,Volley,Lucas Digne,Pass (Live),John McGinn,Pass (Live),2
45+1,Arnaut Danjuma,Everton,0.10,0.08,Saved,9,Right Foot,,Nathan Patterson,Pass (Live),Arnaut Danjuma,Pass (Live),2
50,Boubacar Kamara,Aston Villa,0.03,,Blocked,25,Left Foot,,Moussa Diaby,Pass (Live),John McGinn,Pass (Live),2
51,Leon Bailey,Aston Villa,0.21,0.06,Goal,12,Right Foot,,,,,,2
53,Arnaut Danjuma,Everton,0.02,,Blocked,21,Right Foot,,Ashley Young,Pass (Live),Arnaut Danjuma,Pass (Live),2
53,Arnaut Danjuma,Everton,0.03,,Blocked,22,Right Foot,,Abdoulaye Doucoure,Pass (Live),Neal Maupay,Pass (Live),2
53,James Tarkowski,Everton,0.21,,Off Target,5,Left Foot,Volley,James Garner,Pass (Dead),Arnaut Danjuma,Shot,2
56,Ollie Watkins,Aston Villa,0.34,,Off Target,12,Right Foot,,Moussa Diaby,Pass (Live),Douglas Luiz,Pass (Live),2
59,Nathan Patterson,Everton,0.03,,Blocked,26,Right Foot,,Arnaut Danjuma,Pass (Live),Ashley Young,Pass (Live),2
60,Neal Maupay,Everton,0.10,0.12,Saved,10,Right Foot,Volley,Ashley Young,Pass (Dead),Nathan Patterson,Shot,2
67,Philippe Coutinho,Aston Villa,0.05,0.02,Saved,28,Right Foot,,Ollie Watkins,Pass (Live),Lucas Digne,Pass (Live),2
75,Jhon Duran,Aston Villa,0.55,0.72,Goal,16,Left Foot,,Jhon Duran,Take-On,,,2
80,Philippe Coutinho,Aston Villa,0.02,,Off Target,36,Right Foot,,Philippe Coutinho,Take-On,Jhon Duran,Pass (Live),2
81,Arnaut Danjuma,Everton,0.04,,Blocked,15,Left Foot,,,,,,2
2,Enzo Fernandez,Chelsea,0.03,,Off Target,25,Right Foot,,Carney Chukwuemeka,Pass (Live),Thiago Silva,Pass (Live),2
5,Jarrod Bowen,West Ham,0.37,0.73,Saved,3,Left Foot,Volley,Tomas Soucek,Pass (Live),Michail Antonio,Pass (Live),2
7,Nayef Aguerd,West Ham,0.13,0.40,Goal,6,Head,,James Ward-Prowse,Pass (Dead),Jarrod Bowen,Tackle,2
13,Michail Antonio,West Ham,0.14,,Blocked,16,Left Foot,,Tomas Soucek,Pass (Live),Jarrod Bowen,Pass (Live),2
14,Nicolas Jackson,Chelsea,0.69,,Off Target,4,Head,,Ben Chilwell,Pass (Live),Enzo Fernandez,Pass (Live),2
17,Said Benrahma,West Ham,0.02,,Blocked,26,Right Foot,,Tomas Soucek,Pass (Live),Jarrod Bowen,Pass (Live),2
20,Thiago Silva,Chelsea,0.04,,Blocked,9,Head,,Ben Chilwell,Pass (Dead),Enzo Fernandez,Pass (Live),2
21,Conor Gallagher,Chelsea,0.03,0.05,Saved,29,Right Foot,,Enzo Fernandez,Pass (Live),Malo Gusto,Pass (Live),2
22,Nicolas Jackson,Chelsea,0.09,,Off Target,17,Right Foot,Volley,Conor Gallagher,Shot,,,2
24,Ben Chilwell,Chelsea,0.11,,Off Target,8,Head,,Enzo Fernandez,Pass (Live),Raheem Sterling,Pass (Live),2
28,Carney Chukwuemeka,Chelsea,0.11,0.23,Goal,12,Right Foot,,Carney Chukwuemeka,Take-On,Carney Chukwuemeka,Pass (Live),2
32,Levi Colwill,Chelsea,0.08,,Off Target,9,Head,,Enzo Fernandez,Pass (Dead),Enzo Fernandez,Pass (Live),2
35,Malo Gusto,Chelsea,0.05,,Off Target,21,Right Foot,Volley,,,,,2
37,Lucas Paqueta,West Ham,0.06,,Woodwork,17,Left Foot,,Lucas Paqueta,Take-On,Vladimir Coufal,Pass (Dead),2
43,Enzo Fernandez (pen),Chelsea,0.79,0.98,Saved,13,Right Foot,,Raheem Sterling,Fouled,Levi Colwill,Pass (Live),2
43,Said Benrahma,West Ham,0.01,,Off Target,26,Right Foot,,Emerson Palmieri,Pass (Live),,,2
45+2,Ben Chilwell,Chelsea,0.12,,Blocked,14,Right Foot,,Raheem Sterling,Take-On,Raheem Sterling,Take-On,2
51,James Ward-Prowse,West Ham,0.04,,Blocked,30,Right Foot,,Lucas Paqueta,Pass (Live),,,2
53,Michail Antonio,West Ham,0.08,0.39,Goal,16,Right Foot,,James Ward-Prowse,Pass (Live),Lucas Paqueta,Pass (Live),2
62,Raheem Sterling,Chelsea,0.06,,Blocked,9,Left Foot,,Mykhailo Mudryk,Pass (Live),Nicolas Jackson,Pass (Live),2
62,Conor Gallagher,Chelsea,0.10,,Blocked,14,Left Foot,,Raheem Sterling,Shot,,,2
62,Moises Caicedo,Chelsea,0.02,,Off Target,26,Right Foot,Volley,Moises Caicedo,Take-On,Conor Gallagher,Shot,2
65,Said Benrahma,West Ham,0.03,,Off Target,23,Right Foot,Volley,Lucas Paqueta,Pass (Live),Tomas Soucek,Pass (Live),2
79,Jarrod Bowen,West Ham,0.02,0.05,Saved,28,Left Foot,,Pablo Fornals,Pass (Live),Jarrod Bowen,Pass (Live),2
80,Levi Colwill,Chelsea,0.06,,Off Target,26,Left Foot,,Noni Madueke,Pass (Live),Enzo Fernandez,Pass (Live),2
85,Mykhailo Mudryk,Chelsea,0.08,,Off Target,12,Right Foot,Volley,Raheem Sterling,Pass (Live),Raheem Sterling,Take-On,2
90+1,Pablo Fornals,West Ham,0.11,0.10,Saved,11,Right Foot,,Pablo Fornals,Interception,,,2
90+2,Noni Madueke,Chelsea,0.05,0.29,Saved,24,Left Foot,Deflected,Mykhailo Mudryk,Pass (Live),Levi Colwill,Pass (Live),2
90+5,Lucas Paqueta (pen),West Ham,0.79,0.99,Goal,13,Left Foot,,Emerson Palmieri,Fouled,Lucas Paqueta,Pass (Live),2
