minute,player,team,xg_shot,psxg_shot,outcome,distance,body_part,notes,sca_1_player,sca_1_type,sca_2_player,sca_2_type,gameweek
76,Keane Lewis-Potter,Brentford,0.45,,Woodwork,4,Left Foot,Volley,Frank Onyeka,Pass (Live),Bryan Mbeumo,Pass (Live),4
77,David Brooks,Bournemouth,0.96,0.88,Goal,5,Left Foot,,David Brooks,Take-On,Marcus Tavernier,Pass (Live),4
81,David Brooks,Bournemouth,0.05,,Off Target,19,Left Foot,,Lewis Cook,Pass (Live),,,4
83,Kristoffer Ajer,Brentford,0.17,0.05,Saved,5,Left Foot,Volley,Bryan Mbeumo,Pass (Live),Christian Norgaard,Pass (Live),4
85,Michael Olakigbe,Brentford,0.02,,Blocked,17,Right Foot,,Christian Norgaard,Pass (Live),Ethan Pinnock,Pass (Live),4
90+1,Keane Lewis-Potter,Brentford,0.02,,Off Target,16,Head,,Frank Onyeka,Pass (Live),Rico Henry,Pass (Live),4
90+3,Bryan Mbeumo,Brentford,0.55,0.75,Goal,16,Left Foot,,Nathan Collins,Pass (Live),,,4
90+7,Yoane Wissa,Brentford,0.22,,Blocked,6,Right Foot,,Frank Onyeka,Pass (Live),Christian Norgaard,Pass (Live),4
90+7,Frank Onyeka,Brentford,0.03,,Off Target,16,Right Foot,Volley,Michael Olakigbe,Pass (Live),Ethan Pinnock,Pass (Live),4
4,Lyle Foster,Burnley,0.36,0.60,Goal,9,Left Foot,,Luca Koleosho,Pass (Live),Connor Roberts,Pass (Live),4
8,Manor Solomon,Tottenham,0.07,,Blocked,11,Right Foot,,Son Heung-min,Pass (Live),Pedro Porro,Pass (Live),4
14,Manor Solomon,Tottenham,0.05,,Blocked,10,Right Foot,,,,,,4
16,Son Heung-min,Tottenham,0.20,0.33,Goal,8,Right Foot,,Manor Solomon,Pass (Live),Son Heung-min,Pass (Live),4
18,James Maddison,Tottenham,0.01,0.39,Saved,61,Right Foot,,,,,,4
19,Luca Koleosho,Burnley,0.04,,Off Target,12,Head,,Johann Berg Gudmundsson,Pass (Live),Lyle Foster,Pass (Live),4
21,Zeki Amdouni,Burnley,0.03,,Off Target,28,Right Foot,,Sander Berge,Pass (Live),Connor Roberts,Pass (Live),4
24,Luca Koleosho,Burnley,0.04,,Blocked,21,Right Foot,,Luca Koleosho,Take-On,Sander Berge,Pass (Live),4
30,Pape Matar Sarr,Tottenham,0.05,,Blocked,20,Right Foot,,Son Heung-min,Pass (Live),Manor Solomon,Pass (Live),4
30,James Maddison,Tottenham,0.14,0.05,Saved,15,Left Foot,Deflected,Pape Matar Sarr,Shot,,,4
35,James Maddison,Tottenham,0.06,0.23,Saved,20,Right Foot,,Pape Matar Sarr,Pass (Live),James Maddison,Pass (Live),4
35,Pedro Porro,Tottenham,0.02,,Blocked,25,Right Foot,,Dejan Kulusevski,Pass (Live),James Maddison,Shot,4
35,Pape Matar Sarr,Tottenham,0.32,0.80,Saved,8,Right Foot,,Pedro Porro,Shot,,,4
36,Pedro Porro,Tottenham,0.03,,Off Target,26,Right Foot,,Manor Solomon,Pass (Live),Manor Solomon,Take-On,4
45+1,Son Heung-min,Tottenham,0.04,,Blocked,28,Left Foot,,Pape Matar Sarr,Pass (Live),Manor Solomon,Pass (Live),4
45+2,Pape Matar Sarr,Tottenham,0.05,,Blocked,15,Right Foot,,James Maddison,Pass (Live),Yves Bissouma,Pass (Live),4
45+2,Cristian Romero,Tottenham,0.03,0.60,Goal,21,Right Foot,,Pape Matar Sarr,Shot,,,4
48,Son Heung-min,Tottenham,0.14,,Blocked,15,Right Foot,,Dejan Kulusevski,Pass (Live),,,4
49,James Maddison,Tottenham,0.06,0.17,Saved,13,Right Foot,,James Maddison,Take-On,Manor Solomon,Pass (Live),4
51,Josh Brownhill,Burnley,0.02,,Off Target,31,Right Foot,,Luca Koleosho,Take-On,Connor Roberts,Pass (Live),4
54,James Maddison,Tottenham,0.09,0.37,Goal,23,Right Foot,,Destiny Udogie,Pass (Live),,,4
56,Lyle Foster,Burnley,0.19,0.83,Saved,15,Right Foot,Deflected,Zeki Amdouni,Pass (Live),Connor Roberts,Pass (Live),4
57,Hannes Delcroix,Burnley,0.06,,Off Target,8,Head,,Josh Brownhill,Pass (Dead),Lyle Foster,Shot,4
61,Yves Bissouma,Tottenham,0.03,0.49,Saved,24,Right Foot,,Son Heung-min,Pass (Live),Yves Bissouma,Pass (Live),4
62,Yves Bissouma,Tottenham,0.02,,Off Target,25,Right Foot,,Manor Solomon,Pass (Live),James Maddison,Pass (Live),4
63,Son Heung-min,Tottenham,0.19,0.43,Goal,15,Right Foot,,Manor Solomon,Pass (Live),Destiny Udogie,Pass (Live),4
66,Son Heung-min,Tottenham,0.55,0.80,Goal,10,Left Foot,,Pedro Porro,Pass (Live),James Maddison,Pass (Live),4
76,Pedro Porro,Tottenham,0.13,,Off Target,13,Right Foot,,Ivan Perisic,Pass (Live),Yves Bissouma,Pass (Live),4
77,Josh Cullen,Burnley,0.03,,Blocked,27,Right Foot,,Lyle Foster,Pass (Live),Jack Cork,Pass (Live),4
78,Ameen Al-Dakhil,Burnley,0.02,,Blocked,21,Right Foot,Volley,Josh Brownhill,Pass (Dead),Connor Roberts,Pass (Live),4
78,Ameen Al-Dakhil,Burnley,0.05,,Blocked,17,Right Foot,Volley,Ameen Al-Dakhil,Shot,,,4
79,Ameen Al-Dakhil,Burnley,0.02,,Off Target,25,Left Foot,Volley,Josh Brownhill,Pass (Live),Josh Cullen,Pass (Live),4
80,Josh Brownhill,Burnley,0.06,,Blocked,22,Left Foot,,Jacob Bruun Larsen,Pass (Live),Josh Cullen,Pass (Live),4
80,Dara O'Shea,Burnley,0.04,,Off Target,6,Head,,Connor Roberts,Pass (Live),Josh Brownhill,Pass (Dead),4
82,Jacob Bruun Larsen,Burnley,0.06,,Blocked,24,Right Foot,Free kick,Nathan Redmond,Fouled,Josh Cullen,Pass (Live),4
82,Hannes Delcroix,Burnley,0.23,0.06,Saved,9,Head,,Nathan Redmond,Pass (Live),Jacob Bruun Larsen,Pass (Live),4
90+4,Josh Brownhill,Burnley,0.12,0.79,Goal,11,Left Foot,Deflected,Josh Cullen,Pass (Live),Josh Brownhill,Pass (Live),4
1,Alexander Isak,Newcastle Utd,0.16,,Off Target,9,Right Foot,,Bruno Guimaraes,Pass (Live),Kieran Trippier,Pass (Live),4
3,Alexander Isak,Newcastle Utd,0.21,,Off Target,14,Right Foot,,Sandro Tonali,Pass (Live),,,4
5,Solly March,Brighton,0.03,,Off Target,21,Left Foot,,Solly March,Pass (Live),Jan Paul van Hecke,Pass (Live),4
7,Joao Pedro,Brighton,0.07,,Off Target,10,Head,,Pascal Gross,Pass (Live),Solly March,Pass (Dead),4
11,Pervis Estupinan,Brighton,0.02,,Off Target,25,Right Foot,,Lewis Dunk,Pass (Live),Solly March,Pass (Dead),4
14,Evan Ferguson,Brighton,0.06,0.12,Saved,12,Left Foot,,Billy Gilmour,Pass (Live),Kaoru Mitoma,Pass (Live),4
16,Kaoru Mitoma,Brighton,0.03,,Blocked,23,Right Foot,,Pervis Estupinan,Pass (Live),Solly March,Interception,4
19,Kaoru Mitoma,Brighton,0.03,,Blocked,18,Right Foot,,Joao Pedro,Pass (Live),Billy Gilmour,Pass (Live),4
27,Kaoru Mitoma,Brighton,0.08,0.21,Saved,8,Left Foot,,Pervis Estupinan,Pass (Live),,,4
27,Billy Gilmour,Brighton,0.02,0.10,Saved,29,Right Foot,,Kaoru Mitoma,Shot,,,4
27,Evan Ferguson,Brighton,0.64,0.82,Goal,7,Right Foot,,Billy Gilmour,Shot,,,4
28,Joelinton,Newcastle Utd,0.12,,Off Target,17,Left Foot,,Joelinton,Take-On,Anthony Gordon,Pass (Live),4
29,Joao Pedro,Brighton,0.14,,Off Target,16,Right Foot,,Kaoru Mitoma,Pass (Live),Evan Ferguson,Pass (Live),4
32,Kaoru Mitoma,Brighton,0.04,,Blocked,15,Right Foot,,Joao Pedro,Pass (Live),Lewis Dunk,Pass (Dead),4
39,Alexander Isak,Newcastle Utd,0.04,,Blocked,21,Right Foot,,Sandro Tonali,Pass (Live),Bruno Guimaraes,Pass (Live),4
44,Lewis Dunk,Brighton,0.01,,Off Target,15,Head,,Pascal Gross,Pass (Dead),Joao Pedro,Fouled,4
65,Evan Ferguson,Brighton,0.03,0.26,Goal,30,Right Foot,,Billy Gilmour,Pass (Live),Lewis Dunk,Pass (Live),4
67,Anthony Gordon,Newcastle Utd,0.20,,Off Target,13,Right Foot,,Elliot Anderson,Pass (Live),Alexander Isak,Pass (Live),4
70,Evan Ferguson,Brighton,0.05,0.23,Goal,20,Left Foot,Deflected,Kaoru Mitoma,Pass (Live),Billy Gilmour,Pass (Live),4
72,Alexander Isak,Newcastle Utd,0.03,,Blocked,20,Right Foot,,Alexander Isak,Take-On,Matt Targett,Pass (Live),4
75,Harvey Barnes,Newcastle Utd,0.03,,Blocked,20,Right Foot,,Sean Longstaff,Pass (Live),Callum Wilson,Pass (Live),4
87,Fabian Schar,Newcastle Utd,0.02,0.16,Saved,8,Head,,Kieran Trippier,Pass (Dead),Anthony Gordon,Fouled,4
90,Simon Adingra,Brighton,0.10,,Blocked,11,Right Foot,Volley,Kaoru Mitoma,Pass (Live),Pervis Estupinan,Pass (Live),4
90+2,Callum Wilson,Newcastle Utd,0.43,0.24,Goal,9,Right Foot,,Callum Wilson,Take-On,Sean Longstaff,Pass (Live),4
3,Dominik Szoboszlai,Liverpool,0.03,0.39,Goal,20,Left Foot,Deflected,Trent Alexander-Arnold,Pass (Dead),,,4
16,Luis Diaz,Liverpool,0.03,,Blocked,14,Right Foot,,Trent Alexander-Arnold,Pass (Live),Mohamed Salah,Pass (Live),4
22,Darwin Nunez,Liverpool,0.32,,Woodwork,9,Right Foot,,Mohamed Salah,Pass (Live),Trent Alexander-Arnold,Pass (Live),4
27,Joel Matip,Liverpool,0.30,,Off Target,10,Head,,Trent Alexander-Arnold,Pass (Dead),Luis Diaz,Fouled,4
33,John McGinn,Aston Villa,0.11,,Off Target,15,Left Foot,,Moussa Diaby,Pass (Live),Leon Bailey,Pass (Live),4
34,Darwin Nunez,Liverpool,0.10,,Blocked,16,Right Foot,,Trent Alexander-Arnold,Pass (Live),Darwin Nunez,Pass (Live),4
38,Ollie Watkins,Aston Villa,0.12,,Off Target,10,Left Foot,,Lucas Digne,Pass (Live),Douglas Luiz,Pass (Live),4
39,Darwin Nunez,Liverpool,0.07,,Woodwork,9,Right Foot,,Mohamed Salah,Pass (Live),Dominik Szoboszlai,Pass (Live),4
42,Trent Alexander-Arnold,Liverpool,0.03,,Off Target,28,Right Foot,,Dominik Szoboszlai,Pass (Live),Luis Diaz,Pass (Live),4
43,Moussa Diaby,Aston Villa,0.09,,Off Target,15,Left Foot,,Ollie Watkins,Pass (Live),Moussa Diaby,Pass (Live),4
45+3,Mohamed Salah,Liverpool,0.16,0.04,Saved,11,Left Foot,,Trent Alexander-Arnold,Pass (Live),Joel Matip,Pass (Live),4
47,Mohamed Salah,Liverpool,0.09,,Off Target,23,Left Foot,,Dominik Szoboszlai,Pass (Live),Dominik Szoboszlai,Take-On,4
48,Matty Cash,Aston Villa,0.06,0.10,Saved,7,Head,,Lucas Digne,Pass (Live),Boubacar Kamara,Pass (Live),4
49,Ollie Watkins,Aston Villa,0.08,,Off Target,9,Head,,Lucas Digne,Pass (Dead),Matty Cash,Shot,4
49,Darwin Nunez,Liverpool,0.61,,Off Target,5,Head,,Trent Alexander-Arnold,Pass (Live),Alisson,Pass (Dead),4
55,Darwin Nunez,Liverpool,0.03,,Off Target,8,Head,,Andrew Robertson,Pass (Dead),Joel Matip,Pass (Live),4
55,Mohamed Salah,Liverpool,0.50,0.48,Goal,3,Left Foot,,Darwin Nunez,Shot,,,4
62,John McGinn,Aston Villa,0.08,0.02,Saved,12,Head,,Leon Bailey,Pass (Live),Douglas Luiz,Pass (Live),4
63,Pau Torres,Aston Villa,0.03,0.09,Saved,9,Other,,Lucas Digne,Pass (Dead),,,4
69,Trent Alexander-Arnold,Liverpool,0.03,,Off Target,29,Right Foot,,Joe Gomez,Pass (Live),Dominik Szoboszlai,Pass (Live),4
72,Dominik Szoboszlai,Liverpool,0.04,,Off Target,22,Left Foot,,Joel Matip,Pass (Live),Andrew Robertson,Pass (Live),4
74,Mohamed Salah,Liverpool,0.04,0.04,Saved,11,Right Foot,Volley,Joe Gomez,Pass (Live),Andrew Robertson,Pass (Live),4
75,Harvey Elliott,Liverpool,0.03,,Blocked,22,Left Foot,,Dominik Szoboszlai,Pass (Dead),Mohamed Salah,Shot,4
76,Jhon Duran,Aston Villa,0.02,,Off Target,21,Left Foot,,Nicolo Zaniolo,Pass (Live),Nicolo Zaniolo,Take-On,4
77,Jhon Duran,Aston Villa,0.06,,Off Target,15,Left Foot,,Boubacar Kamara,Pass (Live),John McGinn,Pass (Live),4
88,Joe Gomez,Liverpool,0.05,,Off Target,10,Head,,Dominik Szoboszlai,Pass (Dead),Mohamed Salah,Pass (Live),4
7,Fabio Silva,Wolves,0.03,,Off Target,17,Right Foot,Volley,Mario Lemina,Pass (Live),Fabio Silva,Pass (Live),4
10,Joao Gomes,Wolves,0.03,,Off Target,17,Right Foot,,Pablo Sarabia,Pass (Live),Joao Gomes,Pass (Live),4
14,Odsonne Edouard,Crystal Palace,0.06,,Blocked,16,Right Foot,,Odsonne Edouard,Pass (Live),Odsonne Edouard,Take-On,4
16,Jordan Ayew,Crystal Palace,0.43,,Blocked,10,Right Foot,,Jefferson Lerma,Pass (Live),Jefferson Lerma,Interception,4
16,Odsonne Edouard,Crystal Palace,0.09,,Off Target,15,Right Foot,,Jordan Ayew,Shot,,,4
19,Jeffrey Schlupp,Crystal Palace,0.17,0.46,Saved,8,Left Foot,,Jordan Ayew,Pass (Live),Odsonne Edouard,Pass (Live),4
25,Odsonne Edouard,Crystal Palace,0.16,,Off Target,9,Head,,Jeffrey Schlupp,Pass (Live),Eberechi Eze,Pass (Live),4
29,Matheus Cunha,Wolves,0.29,,Blocked,15,Right Foot,,Pedro Neto,Pass (Live),Mario Lemina,Pass (Live),4
30,Fabio Silva,Wolves,0.01,,Off Target,21,Right Foot,Volley,Mario Lemina,Pass (Live),Pedro Neto,Pass (Dead),4
34,Pedro Neto,Wolves,0.06,,Blocked,12,Left Foot,,Fabio Silva,Pass (Live),Rayan Ait Nouri,Pass (Live),4
36,Nelson Semedo,Wolves,0.02,,Off Target,29,Right Foot,,Mario Lemina,Pass (Live),Joao Gomes,Pass (Live),4
41,Odsonne Edouard,Crystal Palace,0.03,0.23,Saved,13,Left Foot,,Jefferson Lerma,Pass (Live),,,4
42,Pedro Neto,Wolves,0.03,0.13,Saved,17,Right Foot,,Pablo Sarabia,Pass (Live),Max Kilman,Pass (Live),4
43,Craig Dawson,Wolves,0.19,,Off Target,10,Head,,Pedro Neto,Pass (Live),Nelson Semedo,Pass (Live),4
43,Pablo Sarabia,Wolves,0.05,,Off Target,12,Right Foot,Volley,Craig Dawson,Shot,,,4
56,Odsonne Edouard,Crystal Palace,0.23,0.94,Goal,4,Right Foot,Volley,Tyrick Mitchell,Pass (Live),Cheick Doucoure,Pass (Live),4
65,Hwang Hee-chan,Wolves,0.06,0.18,Goal,8,Head,,Pedro Neto,Pass (Dead),Rayan Ait Nouri,Fouled,4
67,Jeffrey Schlupp,Crystal Palace,0.01,0.12,Saved,15,Other,,Eberechi Eze,Pass (Live),,,4
72,Jefferson Lerma,Crystal Palace,0.08,0.11,Saved,8,Head,,Eberechi Eze,Pass (Dead),,,4
73,Jordan Ayew,Crystal Palace,0.05,0.20,Saved,18,Right Foot,Volley,,,,,4
75,Odsonne Edouard,Crystal Palace,0.03,,Off Target,15,Left Foot,,Eberechi Eze,Pass (Live),Tyrick Mitchell,Pass (Live),4
78,Eberechi Eze,Crystal Palace,0.05,0.34,Saved,26,Right Foot,Free kick,Jordan Ayew,Fouled,Joachim Andersen,Pass (Live),4
78,Eberechi Eze,Crystal Palace,0.50,0.92,Goal,10,Right Foot,,Jean-Philippe Mateta,Pass (Live),Joel Ward,Pass (Live),4
84,Odsonne Edouard,Crystal Palace,0.15,0.39,Goal,16,Right Foot,,Jean-Philippe Mateta,Pass (Live),Odsonne Edouard,Pass (Live),4
88,Pedro Neto,Wolves,0.01,0.03,Saved,27,Left Foot,,Nelson Semedo,Pass (Live),Hwang Hee-chan,Pass (Live),4
90+3,Eberechi Eze,Crystal Palace,0.08,0.18,Saved,12,Right Foot,,Will Hughes,Pass (Live),Tyrick Mitchell,Pass (Live),4
90+3,Joel Ward,Crystal Palace,0.01,,Off Target,26,Right Foot,Volley,Jean-Philippe Mateta,Pass (Live),Eberechi Eze,Pass (Dead),4
90+6,Matheus Cunha,Wolves,0.39,0.39,Goal,8,Head,,Pedro Neto,Pass (Live),Hugo Bueno,Pass (Live),4
3,Gabriel Martinelli,Arsenal,0.04,,Blocked,8,Right Foot,,Gabriel Martinelli,Take-On,Eddie Nketiah,Pass (Live),4
13,Kai Havertz,Arsenal,0.26,,Off Target,11,Left Foot,,Eddie Nketiah,Pass (Live),,,4
15,Bukayo Saka,Arsenal,0.01,,Blocked,18,Left Foot,,,,,,4
18,Martin Odegaard,Arsenal,0.04,,Blocked,22,Left Foot,,Ben White,Pass (Live),Bukayo Saka,Pass (Live),4
19,Declan Rice,Arsenal,0.18,,Off Target,6,Head,,Bukayo Saka,Pass (Dead),Gabriel Dos Santos,Pass (Live),4
27,Marcus Rashford,Manchester Utd,0.20,0.53,Goal,16,Right Foot,,Christian Eriksen,Pass (Live),Christian Eriksen,Interception,4
28,Martin Odegaard,Arsenal,0.17,0.23,Goal,16,Left Foot,,Gabriel Martinelli,Pass (Live),Eddie Nketiah,Pass (Live),4
32,Christian Eriksen,Manchester Utd,0.06,,Blocked,23,Right Foot,,Bruno Fernandes,Pass (Live),Diogo Dalot,Pass (Live),4
39,Marcus Rashford,Manchester Utd,0.03,,Off Target,25,Right Foot,,,,,,4
43,Gabriel Martinelli,Arsenal,0.03,,Blocked,14,Right Foot,,Bukayo Saka,Pass (Live),Martin Odegaard,Pass (Live),4
45+2,Bukayo Saka,Arsenal,0.02,,Blocked,21,Left Foot,,Eddie Nketiah,Pass (Live),Gabriel Martinelli,Pass (Dead),4
45+4,Kai Havertz,Arsenal,0.09,,Off Target,4,Head,,Bukayo Saka,Pass (Dead),Eddie Nketiah,Pass (Live),4
51,Martin Odegaard,Arsenal,0.07,,Blocked,24,Right Foot,,Oleksandr Zinchenko,Pass (Live),Eddie Nketiah,Pass (Live),4
53,Eddie Nketiah,Arsenal,0.05,,Blocked,15,Right Foot,,Kai Havertz,Pass (Live),Gabriel Martinelli,Pass (Live),4
54,Anthony Martial,Manchester Utd,0.03,0.02,Saved,12,Left Foot,,Bruno Fernandes,Pass (Live),Christian Eriksen,Pass (Live),4
54,Marcus Rashford,Manchester Utd,0.12,,Blocked,11,Left Foot,,Anthony Martial,Shot,,,4
55,Diogo Dalot,Manchester Utd,0.03,,Blocked,16,Left Foot,,Bruno Fernandes,Pass (Live),Marcus Rashford,Pass (Live),4
63,Martin Odegaard,Arsenal,0.04,0.03,Saved,15,Left Foot,,Martin Odegaard,Take-On,Eddie Nketiah,Pass (Live),4
68,Gabriel Martinelli,Arsenal,0.04,,Off Target,25,Right Foot,,Bukayo Saka,Pass (Live),Martin Odegaard,Pass (Live),4
72,Rasmus Hojlund,Manchester Utd,0.33,,Blocked,5,Left Foot,,Marcus Rashford,Pass (Live),Marcus Rashford,Take-On,4
74,Marcus Rashford,Manchester Utd,0.05,,Blocked,12,Right Foot,,Bruno Fernandes,Pass (Live),Harry Maguire,Pass (Live),4
75,Antony,Manchester Utd,0.02,,Blocked,27,Left Foot,Deflected,Marcus Rashford,Shot,,,4
78,Marcus Rashford,Manchester Utd,0.06,,Blocked,17,Right Foot,,Marcus Rashford,Take-On,Christian Eriksen,Pass (Live),4
81,Bukayo Saka,Arsenal,0.41,0.26,Saved,9,Left Foot,,Ben White,Pass (Live),Martin Odegaard,Pass (Live),4
90+6,Martin Odegaard,Arsenal,0.02,,Blocked,24,Left Foot,,Gabriel Jesus,Pass (Live),Bukayo Saka,Pass (Live),4
90+6,Declan Rice,Arsenal,0.05,0.12,Goal,14,Right Foot,Deflected,Bukayo Saka,Pass (Dead),Martin Odegaard,Shot,4
90+11,Gabriel Jesus,Arsenal,0.76,0.96,Goal,10,Right Foot,,Gabriel Jesus,Take-On,Fabio Vieira,Pass (Live),4
2,Max Kilman,Wolves,0.02,,Off Target,9,Head,,Pedro Neto,Pass (Dead),Jean-Ricner Bellegarde,Take-On,5
7,Hwang Hee-chan,Wolves,0.11,0.05,Goal,9,Right Foot,,Pedro Neto,Pass (Live),Pedro Neto,Take-On,5
13,Diogo Jota,Liverpool,0.14,,Off Target,15,Right Foot,,Mohamed Salah,Pass (Live),Cody Gakpo,Pass (Live),5
15,Mario Lemina,Wolves,0.04,,Off Target,12,Head,,Pedro Neto,Pass (Dead),,,5
19,Pedro Neto,Wolves,0.03,,Off Target,23,Right Foot,,Pedro Neto,Take-On,Jean-Ricner Bellegarde,Pass (Live),5
31,Craig Dawson,Wolves,0.06,,Off Target,6,Head,,Pedro Neto,Pass (Dead),Joao Gomes,Pass (Live),5
35,Matheus Cunha,Wolves,0.01,0.02,Saved,62,Right Foot,,,,,,5
39,Cody Gakpo,Liverpool,0.09,,Off Target,14,Right Foot,Volley,Andrew Robertson,Pass (Live),Dominik Szoboszlai,Pass (Live),5
40,Jean-Ricner Bellegarde,Wolves,0.04,,Blocked,18,Right Foot,Volley,Pedro Neto,Pass (Live),Jean-Ricner Bellegarde,Pass (Live),5
45,Cody Gakpo,Liverpool,0.05,,Off Target,14,Head,,Joe Gomez,Pass (Live),Alexis Mac Allister,Pass (Live),5
45+1,Mohamed Salah,Liverpool,0.24,,Blocked,15,Right Foot,,Diogo Jota,Pass (Live),Alexis Mac Allister,Pass (Live),5
45+1,Dominik Szoboszlai,Liverpool,0.11,0.06,Saved,17,Left Foot,,Mohamed Salah,Shot,,,5
45+2,Matheus Cunha,Wolves,0.09,,Off Target,22,Right Foot,,Matheus Cunha,Take-On,Matheus Cunha,Take-On,5
47,Luis Diaz,Liverpool,0.06,,Off Target,9,Head,,Andrew Robertson,Pass (Live),Dominik Szoboszlai,Pass (Live),5
55,Cody Gakpo,Liverpool,0.94,0.97,Goal,3,Left Foot,,Mohamed Salah,Pass (Live),Diogo Jota,Pass (Live),5
58,Darwin Nunez,Liverpool,0.03,,Off Target,26,Right Foot,,Mohamed Salah,Pass (Live),Luis Diaz,Pass (Live),5
59,Joao Gomes,Wolves,0.01,,Off Target,27,Right Foot,Volley,Hwang Hee-chan,Pass (Live),Nelson Semedo,Pass (Live),5
68,Harvey Elliott,Liverpool,0.02,,Blocked,27,Left Foot,,Dominik Szoboszlai,Pass (Dead),,Fouled,5
70,Darwin Nunez,Liverpool,0.14,0.42,Saved,9,Right Foot,,Luis Diaz,Pass (Live),Darwin Nunez,Pass (Live),5
75,Dominik Szoboszlai,Liverpool,0.04,,Off Target,26,Left Foot,,Joe Gomez,Pass (Live),Harvey Elliott,Pass (Live),5
80,Nelson Semedo,Wolves,0.10,,Blocked,15,Right Foot,,Matt Doherty,Pass (Live),Nelson Semedo,Pass (Live),5
84,Harvey Elliott,Liverpool,0.03,,Blocked,28,Left Foot,,Dominik Szoboszlai,Pass (Live),Luis Diaz,Pass (Live),5
84,Luis Diaz,Liverpool,0.05,,Blocked,12,Left Foot,,Harvey Elliott,Pass (Live),Darwin Nunez,Pass (Live),5
85,Andrew Robertson,Liverpool,0.42,0.75,Goal,7,Left Foot,,Mohamed Salah,Pass (Live),Andrew Robertson,Pass (Live),5
89,Matt Doherty,Wolves,0.12,,Off Target,4,Head,,Boubacar Traore,Pass (Live),,,5
90+1,Harvey Elliott,Liverpool,0.05,,Off Target,21,Left Foot,,Mohamed Salah,Pass (Live),Darwin Nunez,Pass (Live),5
90+5,Luis Diaz,Liverpool,0.15,0.09,Saved,10,Right Foot,,Ibrahima Konate,Pass (Live),Alisson,Pass (Live),5
4,Tahith Chong,Luton Town,0.05,0.20,Saved,15,Left Foot,,Albert Sambi Lokonga,Pass (Live),Tom Lockyer,Pass (Live),5
12,Joao Palhinha,Fulham,0.02,,Blocked,27,Right Foot,,Willian,Pass (Live),Timothy Castagne,Pass (Live),5
18,Raul Jimenez,Fulham,0.07,,Off Target,17,Right Foot,Volley,Willian,Pass (Live),Kenny Tete,Pass (Live),5
19,Kenny Tete,Fulham,0.19,,Off Target,4,Head,,Andreas Pereira,Pass (Dead),Issa Diop,Pass (Live),5
22,Harry Wilson,Fulham,0.06,0.02,Saved,29,Left Foot,Free kick,Harry Wilson,Fouled,Joao Palhinha,Pass (Live),5
26,Carlton Morris,Luton Town,0.10,,Off Target,12,Left Foot,Volley,Jacob Brown,Pass (Live),Issa Kabore,Pass (Live),5
27,Jacob Brown,Luton Town,0.35,,Woodwork,8,Head,,Issa Kabore,Pass (Live),Albert Sambi Lokonga,Pass (Live),5
36,Harry Wilson,Fulham,0.04,,Off Target,31,Left Foot,Free kick,Harry Wilson,Fouled,Tim Ream,Pass (Live),5
48,Amari'i Bell,Luton Town,0.25,0.67,Saved,4,Left Foot,Volley,Jacob Brown,Pass (Live),Issa Kabore,Pass (Live),5
52,Joao Palhinha,Fulham,0.04,,Off Target,10,Head,,Timothy Castagne,Pass (Live),,,5
58,Timothy Castagne,Fulham,0.04,,Blocked,26,Right Foot,,Andreas Pereira,Pass (Live),Harrison Reed,Pass (Live),5
61,Willian,Fulham,0.02,,Blocked,24,Right Foot,,Andreas Pereira,Pass (Live),Willian,Pass (Live),5
65,Carlos Vinicius,Fulham,0.32,0.95,Goal,5,Left Foot,,Andreas Pereira,Pass (Live),Alex Iwobi,Pass (Live),5
68,Alex Iwobi,Fulham,0.06,,Blocked,22,Right Foot,,Harry Wilson,Pass (Live),Carlos Vinicius,Pass (Live),5
68,Willian,Fulham,0.05,,Blocked,14,Right Foot,,Andreas Pereira,Pass (Live),Alex Iwobi,Shot,5
72,Joao Palhinha,Fulham,0.01,,Blocked,29,Right Foot,,Willian,Pass (Live),Alex Iwobi,Pass (Live),5
82,Issa Kabore,Luton Town,0.03,,Blocked,14,Right Foot,,Elijah Adebayo,Pass (Live),Chiedozie Ogbene,Pass (Live),5
84,Alex Iwobi,Fulham,0.05,,Off Target,14,Right Foot,,Bobby Reid,Pass (Live),Joao Palhinha,Pass (Live),5
85,Cauley Woodrow,Luton Town,0.11,,Off Target,9,Head,,Issa Kabore,Pass (Live),Chiedozie Ogbene,Pass (Live),5
90+3,Tom Lockyer,Luton Town,0.21,,Off Target,8,Head,,Issa Kabore,Pass (Live),Elijah Adebayo,Pass (Live),5
7,Rodri,Manchester City,0.02,0.14,Saved,12,Head,,Phil Foden,Pass (Dead),Manuel Akanji,Pass (Live),5
7,Rodri,Manchester City,0.10,,Blocked,12,Left Foot,Volley,Rodri,Pass (Live),Rodri,Shot,5
7,Erling Haaland,Manchester City,0.26,,Blocked,5,Left Foot,,Rodri,Shot,,,5
7,Ruben Dias,Manchester City,0.16,0.06,Saved,8,Head,,Erling Haaland,Shot,,,5
7,Erling Haaland,Manchester City,0.04,,Blocked,13,Left Foot,Volley,Jeremy Doku,Pass (Live),Ruben Dias,Shot,5
15,Erling Haaland,Manchester City,0.54,,Off Target,7,Left Foot,,Josko Gvardiol,Pass (Live),Jeremy Doku,Pass (Live),5
17,Nayef Aguerd,West Ham,0.24,,Off Target,3,Head,,Tomas Soucek,Pass (Live),Jarrod Bowen,Pass (Dead),5
18,Jeremy Doku,Manchester City,0.03,0.03,Saved,17,Right Foot,,Manuel Akanji,Pass (Live),Bernardo Silva,Pass (Live),5
