ranker,player,nationality,position,team,comp_level,age,birth_year,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,matches,season,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,minutes_per_game,minutes_pct,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,plus_minus_wowy,on_xg_for,on_xg_against,xg_plus_minus,xg_plus_minus_per90,xg_plus_minus_wowy,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,gameweek
365,Alex Iwobi,ng NGA,MF,Everton,eng Premier League,27-107,1996,1,1,90,1.0,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,3,4,4,0.00,0.00,0.00,0.00,0.00,0.32,0.13,0.45,0.32,0.45,Matches,2023,4,2,50.0,4.00,2.00,0.00,0.00,16.2,0,0.08,-0.3,-0.3,22,30,73.3,470,175,9,10,90.0,6,6,100.0,7,13,53.8,0.3,-0.1,3,1,3,1,23,6,0,0,0,6,1,5,3,2,0,1,0,11,11.00,5,1,2,3,0,0,0,0.00,0,0,0,0,0,0,1,0,0,0,1,1,1,100.0,0,2,0,2,1,2,0,0,44,0,3,14,29,2,44,4,3,75.0,1,25.0,25,237,162,3,1,3,1,25,90,100.0,90,1,0,,0,0.00,0,1,-1,-1.00,,2.7,1.5,+1.2,+1.22,,0,0,0,2,0,0,0,5,0,0,,1
366,Nicolas Jackson,sn SEN,FW,Chelsea,eng Premier League,22-059,2001,1,1,90,1.0,0,0,0,0,0,0,1,0,0.5,0.5,0.0,0.5,5,0,5,0.00,0.00,0.00,0.00,0.00,0.55,0.00,0.55,0.55,0.55,Matches,2023,4,2,50.0,4.00,2.00,0.00,0.00,10.5,0,0.14,-0.5,-0.5,17,21,81.0,147,21,12,13,92.3,1,2,50.0,0,0,,0.0,0.0,0,1,0,0,19,2,0,1,0,0,0,0,0,0,0,0,2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,0,33,2,4,10,21,6,33,3,2,66.7,0,0.0,24,238,143,2,1,3,2,26,90,100.0,90,1,0,,0,1.00,1,1,0,0.00,,1.4,1.3,+0.1,+0.09,,0,1,2,2,0,0,0,3,1,2,33.3,1
367,Ismail Jakobs,sn SEN,DF,Monaco,fr Ligue 1,24-001,1999,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,2,4,50.0,43,23,0,1,0.0,2,2,100.0,0,1,0.0,0.0,0.0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,90.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,7,0,2,4,1,0,7,1,1,100.0,0,0.0,6,16,1,0,0,2,0,4,1,1.1,,0,1,1,0,3.00,0,0,0,0.00,-2.02,0.1,0.4,-0.3,-29.37,-30.41,0,0,0,0,0,0,0,1,0,0,,1
368,Reece James,eng ENG,DF,Chelsea,eng Premier League,23-253,1999,1,1,75,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,5,7,13,0.00,0.00,0.00,0.00,0.00,0.04,0.31,0.35,0.04,0.35,Matches,2023,1,0,0.0,1.20,0.00,0.00,,32.3,1,0.03,0.0,0.0,55,68,80.9,960,302,24,26,92.3,26,33,78.8,4,5,80.0,0.4,-0.3,2,6,4,2,58,10,2,0,1,9,8,0,0,0,0,0,2,2,2.40,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,73,0,14,28,31,1,73,1,1,100.0,0,0.0,51,273,149,3,0,2,2,52,75,83.3,75,0,0,,0,1.00,1,1,0,0.00,0.00,1.4,1.2,+0.1,+0.15,+0.37,0,0,0,0,0,0,0,5,3,2,60.0,1
369,Vitaly Janelt,de GER,MF,Brentford,eng Premier League,25-100,1998,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0,3,3,0.00,0.00,0.00,0.00,0.00,0.04,0.05,0.08,0.04,0.08,Matches,2023,1,1,100.0,1.00,1.00,0.00,0.00,20.3,0,0.04,0.0,0.0,20,25,80.0,379,112,10,10,100.0,6,9,66.7,3,3,100.0,0.0,0.0,1,1,0,0,23,2,2,0,1,0,0,0,0,0,0,0,2,4,4.00,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0,1,0,0,0,1,1,2,50.0,1,1,1,0,0,1,2,0,31,3,15,9,7,1,31,0,0,,0,,13,30,11,0,0,0,2,19,90,100.0,90,1,0,,0,1.00,2,2,0,0.00,,2.2,1.3,+0.9,+0.94,,0,1,1,0,0,0,0,4,2,0,100.0,1
370,Luis Javier Suarez,co COL,FW,Almería,es La Liga,25-259,1997,1,1,90,1.0,0,0,0,0,0,0,0,0,0.6,0.6,0.0,0.6,2,1,6,0.00,0.00,0.00,0.00,0.00,0.59,0.00,0.59,0.59,0.59,Matches,2023,4,2,50.0,4.00,2.00,0.00,0.00,14.2,0,0.15,-0.6,-0.6,9,12,75.0,173,13,5,6,83.3,3,5,60.0,1,1,100.0,0.0,0.0,0,1,0,0,11,1,0,0,1,0,0,0,0,0,0,0,0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,0,0,1,0,0,0,,0,2,0,2,0,1,0,0,27,0,1,9,17,7,27,0,0,,0,,15,53,27,0,2,5,0,19,90,100.0,90,1,0,,0,0.00,0,2,-2,-2.00,,1.4,2.1,-0.7,-0.68,,0,2,6,1,0,0,0,2,0,2,0.0,1
371,Danley Jean-Jacques,ht HAI,MF,Metz,fr Ligue 1,23-090,2000,1,1,84,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,18,22,81.8,445,104,5,7,71.4,6,6,100.0,6,8,75.0,0.0,0.0,0,4,1,0,22,0,0,0,2,0,0,0,0,0,0,0,1,1,1.07,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,0,0,1,0,0,3,0.0,3,2,0,2,0,1,1,0,29,2,7,20,2,1,29,1,0,0.0,1,100.0,20,110,22,0,0,0,1,18,84,93.3,84,0,0,,0,0.00,1,3,-2,-2.14,+27.86,0.3,2.9,-2.6,-2.83,+11.65,0,1,0,0,0,0,0,2,0,0,,1
372,Jefferson,br BRA,MF,Lyon,fr Ligue 1,23-231,1999,1,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,4,4,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches,2023,1,0,0.0,4.50,0.00,0.00,,19.0,0,0.01,0.0,0.0,14,16,87.5,290,64,5,7,71.4,6,6,100.0,3,3,100.0,0.0,0.0,0,3,1,0,15,1,1,0,1,0,0,0,0,0,0,0,0,4,18.00,3,0,0,1,0,0,1,4.50,1,0,0,0,0,0,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,20,0,0,7,13,1,20,7,4,57.1,2,28.6,19,151,58,3,0,0,2,19,20,22.2,,0,1,20,0,0.00,1,1,0,0.00,+1.29,1.3,0.9,+0.4,+1.73,+1.65,0,0,1,0,0,0,0,0,0,0,,1
373,Mathias Jensen,dk DEN,MF,Brentford,eng Premier League,27-229,1996,1,1,48,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,13,26,50.0,274,126,7,8,87.5,2,5,40.0,3,10,30.0,0.0,0.0,0,1,1,0,20,6,1,0,4,2,4,1,1,0,0,0,0,2,3.75,1,0,0,0,1,0,1,1.87,0,0,0,0,1,0,2,1,1,1,0,2,4,50.0,2,0,0,0,0,2,0,0,34,0,12,15,7,1,34,2,0,0.0,1,50.0,15,52,27,0,0,1,1,22,48,53.3,48,0,0,,0,1.00,2,2,0,0.00,0.00,1.7,0.8,+1.0,+1.83,+1.91,0,1,3,0,1,0,0,2,0,0,,1
374,Raul Jimenez,mx MEX,FW,Fulham,eng Premier League,32-105,1991,1,1,57,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,1,5,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.11,0.11,0.11,Matches,2023,1,0,0.0,1.58,0.00,0.00,,12.8,0,0.07,-0.1,-0.1,12,17,70.6,139,54,9,11,81.8,1,3,33.3,1,2,50.0,0.0,0.0,0,1,1,0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,19,0,2,8,9,2,19,0,0,,0,,19,63,26,1,0,0,2,19,57,63.3,57,0,0,,0,3.00,0,0,0,0.00,-2.73,0.2,2.1,-1.9,-2.96,-4.75,0,0,1,3,0,0,0,2,1,0,100.0,1
375,Joao Pedro,br BRA,MF,Brighton,eng Premier League,21-326,2001,1,1,87,1.0,1,0,1,0,1,1,0,0,1.3,0.6,0.0,0.6,3,4,12,1.03,0.00,1.03,0.00,0.00,1.40,0.01,1.41,0.58,0.60,Matches,2023,3,1,33.3,3.10,1.03,0.00,0.00,16.0,0,0.19,-0.3,-0.6,24,30,80.0,305,81,19,22,86.4,2,3,66.7,2,3,66.7,0.0,0.0,1,2,0,0,29,1,0,0,0,0,1,0,0,0,0,0,0,4,4.14,2,0,0,0,2,0,1,1.03,0,0,0,0,1,0,2,2,0,1,1,1,1,100.0,0,0,0,0,0,2,1,0,49,1,2,16,31,10,48,5,0,0.0,3,60.0,38,212,101,3,5,3,2,40,87,96.7,87,0,0,,0,3.00,3,1,+2,+2.07,-27.93,2.8,1.2,+1.6,+1.66,-26.47,0,1,5,1,1,0,0,5,0,1,0.0,1
376,Joelinton,br BRA,MF,Newcastle Utd,eng Premier League,27-004,1996,1,1,90,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,4,3,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,0.12,0.12,Matches,2023,1,0,0.0,1.00,0.00,0.00,,3.6,0,0.12,-0.1,-0.1,36,40,90.0,483,124,22,25,88.0,13,13,100.0,0,0,,0.2,0.0,0,3,0,0,38,2,2,1,0,0,0,0,0,0,0,0,0,4,4.00,4,0,0,0,0,0,1,1.00,1,0,0,0,0,0,4,3,1,3,0,0,0,,0,0,0,0,0,4,1,0,48,1,9,23,16,1,48,0,0,,0,,31,109,36,1,0,0,0,31,90,100.0,90,1,0,,0,3.00,5,1,+4,+4.00,,3.3,1.8,+1.6,+1.58,,0,2,0,0,0,0,0,7,1,1,50.0,1
377,Ryan John Giles,eng ENG,DF,Luton Town,eng Premier League,23-204,2000,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,3,6,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.12,0.00,0.12,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,18,39,46.2,414,244,6,9,66.7,6,11,54.5,6,16,37.5,0.3,-0.1,2,2,3,2,26,13,0,0,0,14,6,7,1,6,0,0,2,4,4.00,2,2,0,0,0,0,0,0.00,0,0,0,0,0,0,2,2,1,1,0,1,2,50.0,1,0,0,0,0,2,5,0,48,5,21,7,20,0,48,2,0,0.0,1,50.0,15,98,65,1,0,0,0,19,90,100.0,90,1,0,,0,0.00,1,4,-3,-3.00,,1.5,4.0,-2.5,-2.54,,0,0,1,0,0,0,0,3,1,0,100.0,1
378,Brennan Johnson,wls WAL,FW,Nott'ham Forest,eng Premier League,22-087,2001,1,1,79,0.9,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,1,0,2,0.00,0.00,0.00,0.00,0.00,0.32,0.00,0.32,0.32,0.32,Matches,2023,1,0,0.0,1.14,0.00,0.00,,17.9,0,0.28,-0.3,-0.3,6,6,100.0,115,17,1,1,100.0,4,4,100.0,1,1,100.0,0.0,0.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,0,1,0,0,0,1,0.0,1,2,0,2,0,1,0,0,15,0,5,7,3,2,15,2,0,0.0,1,50.0,11,48,14,0,0,1,1,10,79,87.8,79,0,0,,0,0.00,0,2,-2,-2.28,-10.46,0.5,0.4,+0.1,+0.10,-2.09,0,1,2,0,0,0,0,4,0,1,0.0,1
379,Sam Johnstone,eng ENG,GK,Crystal Palace,eng Premier League,30-146,1993,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,22,28,78.6,749,501,2,2,100.0,8,8,100.0,12,18,66.7,0.0,0.0,0,0,0,0,21,7,1,0,1,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,29,25,29,0,0,0,29,0,0,,0,,18,99,44,0,0,0,0,13,90,100.0,90,1,0,,0,3.00,1,0,+1,+1.00,,1.9,0.5,+1.4,+1.37,,0,0,0,0,0,0,0,0,0,0,,1
380,Curtis Jones,eng ENG,MF,Liverpool,eng Premier League,22-200,2001,1,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,16,18,88.9,188,53,11,11,100.0,4,5,80.0,0,1,0.0,0.0,0.0,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,0,1,0,0,0,0,,0,1,0,1,1,2,0,0,21,1,4,11,6,0,21,1,1,100.0,0,0.0,14,54,21,0,0,0,2,16,25,27.8,,0,1,25,0,1.00,0,0,0,0.00,0.00,0.0,0.2,-0.2,-0.75,-0.92,0,1,0,1,0,0,0,4,0,0,,1
381,Frenkie de Jong,nl NED,"MF,DF",Barcelona,es La Liga,26-098,1997,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,8,8,3,0.00,0.00,0.00,0.00,0.00,0.05,0.01,0.06,0.05,0.06,Matches,2023,1,0,0.0,1.00,0.00,0.00,,24.3,0,0.05,0.0,0.0,122,135,90.4,1767,460,69,73,94.5,48,54,88.9,2,3,66.7,0.1,0.0,1,13,0,0,127,7,5,0,0,1,2,0,0,0,0,1,0,3,3.00,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,145,5,24,99,24,2,145,5,2,40.0,2,40.0,102,708,514,6,0,1,0,107,90,100.0,90,1,0,,0,1.00,0,0,0,0.00,,1.4,0.6,+0.9,+0.86,,0,1,3,0,0,0,0,7,6,4,60.0,1
382,Willian Jose,br BRA,FW,Betis,es La Liga,31-268,1991,1,0,45,0.5,1,0,1,1,0,0,0,0,0.6,0.6,0.0,0.6,0,3,1,2.00,0.00,2.00,2.00,2.00,1.13,0.05,1.18,1.13,1.18,Matches,2023,3,2,66.7,6.00,4.00,0.33,0.50,15.3,1,0.19,+0.4,+0.4,10,12,83.3,216,55,5,6,83.3,2,2,100.0,2,3,66.7,0.0,0.0,1,2,1,0,10,2,0,0,2,0,0,0,0,0,0,0,0,2,4.00,2,0,0,0,0,0,1,2.00,1,0,0,0,0,0,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,16,0,2,9,6,2,16,0,0,,0,,10,35,6,0,0,2,0,11,45,50.0,,0,1,45,0,3.00,1,1,0,0.00,-2.00,0.7,0.5,+0.2,+0.30,+0.35,0,0,0,0,0,0,0,2,2,2,50.0,1
383,Joselu,es ESP,FW,Real Madrid,es La Liga,33-144,1990,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.77,0.77,0.00,0.77,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,5,7,71.4,59,2,2,3,66.7,2,3,66.7,0,0,,0.1,-0.1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,8.18,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9,0,2,4,3,1,9,0,0,,0,,5,11,7,0,0,1,0,6,11,12.2,,0,1,11,0,3.00,0,0,0,0.00,-2.28,0.1,0.2,-0.1,-0.54,-1.19,0,0,0,0,0,0,0,1,1,0,100.0,1
384,Diogo Jota,pt POR,FW,Liverpool,eng Premier League,26-257,1996,1,1,65,0.7,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,2,2,0.00,0.00,0.00,0.00,0.00,0.10,0.04,0.13,0.10,0.13,Matches,2023,2,0,0.0,2.77,0.00,0.00,,15.3,0,0.04,-0.1,-0.1,14,18,77.8,203,31,8,10,80.0,5,6,83.3,1,1,100.0,0.0,0.0,1,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,4.15,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,0,1,0,0,2,0.0,2,1,0,1,0,1,2,0,28,2,6,12,11,3,28,2,1,50.0,1,50.0,10,46,29,1,0,1,0,13,65,72.2,65,0,0,,0,1.00,1,1,0,0.00,0.00,1.2,1.1,+0.1,+0.17,+0.92,0,1,0,0,0,0,0,4,1,3,25.0,1
385,Antoine Joujou,fr FRA,"DF,FW",Le Havre,fr Ligue 1,20-159,2003,1,0,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,13,17,76.5,242,31,6,9,66.7,6,6,100.0,1,2,50.0,0.0,0.0,0,0,1,0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,21,0,1,7,14,1,21,4,2,50.0,2,50.0,19,150,55,2,0,1,0,17,30,33.3,,0,1,30,0,1.00,1,0,+1,+3.00,+4.50,0.3,0.7,-0.4,-1.31,-1.06,0,1,0,0,0,0,0,2,0,1,0.0,1
386,Juanlu,es ESP,DF,Sevilla,es La Liga,20-003,2003,1,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,11,13,84.6,182,73,5,7,71.4,5,5,100.0,1,1,100.0,0.0,0.0,1,0,0,0,10,3,0,0,0,1,3,0,0,0,0,0,0,1,4.09,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,15,1,9,3,3,1,15,2,2,100.0,0,0.0,8,43,22,0,1,1,0,8,22,24.4,,0,1,22,0,0.00,1,1,0,0.00,+1.32,0.5,0.3,+0.2,+0.75,+1.53,0,0,2,0,0,0,0,2,0,1,0.0,1
387,Mads Juel Andersen,dk DEN,DF,Luton Town,eng Premier League,25-234,1997,1,1,75,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,16,17,94.1,322,117,8,9,88.9,5,5,100.0,3,3,100.0,0.0,0.0,0,3,0,0,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,0,1,0,1,1,100.0,0,1,1,0,1,2,6,0,28,8,17,10,1,0,28,0,0,,0,,12,61,28,0,0,1,0,12,75,83.3,75,0,0,,0,0.00,0,2,-2,-2.40,+3.60,0.4,2.3,-1.9,-2.25,+1.76,0,4,0,0,0,0,0,3,0,1,0.0,1
388,Christopher Jullien,fr FRA,DF,Montpellier,fr Ligue 1,30-149,1993,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,2,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches,2023,1,0,0.0,1.00,0.00,0.00,,13.5,0,0.02,0.0,0.0,66,73,90.4,1445,359,13,13,100.0,42,45,93.3,8,11,72.7,0.0,0.0,0,4,0,0,72,1,0,0,0,0,0,0,0,0,0,0,0,2,2.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,0,1,0,1,3,33.3,2,1,0,1,2,3,4,0,83,11,44,39,1,1,83,0,0,,0,,63,269,123,0,0,1,0,59,90,100.0,90,1,0,,0,1.00,2,2,0,0.00,,1.6,1.0,+0.6,+0.60,,0,1,0,0,0,0,0,5,5,2,71.4,1
389,Vinicius Junior,br BRA,FW,Real Madrid,es La Liga,23-037,2000,1,1,79,0.9,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,3,2,11,0.00,0.00,0.00,0.00,0.00,0.28,0.00,0.28,0.28,0.28,Matches,2023,3,2,66.7,3.42,2.28,0.00,0.00,12.0,0,0.09,-0.2,-0.2,18,21,85.7,220,48,9,10,90.0,4,6,66.7,1,1,100.0,0.1,0.0,0,1,1,0,20,1,0,1,0,0,0,0,0,0,0,0,0,5,5.70,1,0,2,1,1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,41,1,3,19,19,7,41,10,3,30.0,6,60.0,30,205,90,3,3,6,0,31,79,87.8,79,0,0,,0,3.00,2,0,+2,+2.28,+2.28,0.9,0.3,+0.6,+0.65,+1.19,0,2,2,2,0,0,0,3,0,0,,1
390,Filip Jorgensen,dk DEN,GK,Villarreal,es La Liga,21-124,2002,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,28,34,82.4,587,549,11,11,100.0,11,11,100.0,6,12,50.0,0.0,0.0,0,0,0,0,31,3,1,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,35,30,35,0,0,0,35,0,0,,0,,23,95,63,0,0,0,0,19,90,100.0,90,1,0,,0,0.00,1,2,-1,-1.00,,0.9,1.1,-0.1,-0.13,,0,0,0,0,0,0,0,1,1,0,100.0,1
391,Mathias Jorgensen,dk DEN,DF,Brentford,eng Premier League,33-117,1990,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,4.48,4.48,0.00,4.48,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,6,7,85.7,127,71,2,2,100.0,2,3,66.7,2,2,100.0,0.1,-0.3,1,1,2,1,6,1,0,1,0,1,1,0,0,0,0,0,0,1,12.86,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,8,1,5,1,2,0,8,0,0,,0,,4,14,10,0,0,0,0,4,7,7.8,,0,1,7,0,1.00,0,0,0,0.00,0.00,0.4,0.1,+0.3,+3.61,+2.90,0,0,0,0,0,0,0,2,0,0,,1
392,Issa Kabore,bf BFA,DF,Luton Town,eng Premier League,22-098,2001,1,1,63,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,6,4,4,0.00,0.00,0.00,0.00,0.00,0.03,0.36,0.39,0.03,0.39,Matches,2023,1,0,0.0,1.43,0.00,0.00,,27.8,0,0.02,0.0,0.0,16,22,72.7,301,123,7,8,87.5,7,9,77.8,2,4,50.0,0.3,-0.3,1,1,1,1,19,3,0,0,0,3,3,0,0,0,0,0,1,3,4.29,2,0,0,0,0,1,0,0.00,0,0,0,0,0,0,1,1,1,0,0,1,1,100.0,0,0,0,0,2,3,0,1,28,2,10,10,10,2,28,0,0,,0,,21,174,121,4,2,4,0,18,63,70.0,63,0,0,,0,0.00,0,1,-1,-1.43,+5.24,0.4,1.5,-1.1,-1.55,+3.31,0,1,0,0,0,0,0,3,0,1,0.0,1
393,Abdoul Kader Bamba,fr FRA,FW,Nantes,fr Ligue 1,29-085,1994,1,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,4,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.11,0.11,0.11,Matches,2023,1,1,100.0,3.91,3.91,0.00,0.00,14.6,0,0.03,0.0,0.0,5,7,71.4,69,16,3,3,100.0,2,3,66.7,0,1,0.0,0.0,0.0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,7.83,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,12,1,2,3,7,2,12,2,1,50.0,1,50.0,12,71,37,2,2,0,1,10,23,25.6,,0,1,23,0,0.00,0,1,-1,-3.91,-3.91,0.2,0.1,0.0,+0.16,+0.29,0,0,2,1,0,0,0,2,0,0,,1
